sample_id,compuesto_id,abundancia,unidad
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp017,0.58,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp017,0.13,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp017,1.21,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp017,1.5,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp018,5.19,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp018,0.2,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp018,2.94,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp018,0.6,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp018,1.06,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp018,3.59,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp018,0.12,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp018,0.5,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp018,0.6,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp018,1.79,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp018,0.88,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp018,0.85,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp018,1.41,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp018,2.12,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp018,1.0,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp018,1.27,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp018,0.46,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp018,1.01,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp018,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp018,0.6,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp018,0.88,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp019,0.53,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp019,0.26,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp019,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp019,0.01,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp019,0.4,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp019,0.71,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp019,0.02,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp019,0.02,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp019,0.77,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp019,0.18,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp019,0.07,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp019,0.06,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp019,0.53,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp019,0.23,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp019,0.59,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp019,1.36,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp019,0.02,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp019,0.03,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp019,0.09,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp019,0.01,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp019,1.11,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp019,0.27,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp019,0.53,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp019,0.36,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp019,0.89,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp019,0.89,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp019,0.48,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp019,0.63,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp019,0.49,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp019,0.18,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp019,0.19,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp019,0.4,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp020,1.88,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp020,1.31,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp020,0.54,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp020,0.63,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp020,0.66,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp020,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp020,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp020,0.15,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp020,1.87,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp020,0.71,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp020,0.5,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp020,0.34,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp020,0.64,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp020,0.5,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp020,0.48,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp020,0.96,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp020,0.49,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp020,2.27,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp020,1.7,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp020,0.26,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp020,0.75,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp020,1.78,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp020,1.13,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp020,1.65,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp020,1.43,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp020,0.41,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp020,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp021,0.29,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp021,0.34,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp021,0.06,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp021,0.15,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp021,0.35,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp021,0.57,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp021,0.06,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp021,0.1,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp021,0.54,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp021,0.14,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp021,0.1,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp021,0.05,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp021,0.31,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp021,0.33,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp021,0.49,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp021,0.45,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp021,0.05,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp021,0.07,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp021,0.14,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp021,0.04,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp021,0.67,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp021,0.49,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp021,0.47,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp021,0.4,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp021,0.69,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp021,0.57,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp021,0.4,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp021,0.56,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp021,0.4,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp021,0.11,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp021,0.33,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp021,0.4,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp022,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp022,0.31,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp022,0.07,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp022,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp022,0.24,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp022,0.78,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp022,0.13,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp022,0.09,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp022,0.48,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp022,0.24,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp022,0.13,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp022,0.04,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp022,0.35,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp022,0.29,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp022,0.51,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp022,0.46,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp022,0.04,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp022,0.07,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp022,0.08,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp022,0.04,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp022,0.73,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp022,0.59,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp022,0.49,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp022,0.56,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp022,0.52,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp022,0.58,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp022,0.41,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp022,0.74,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp022,0.51,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp022,0.21,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp022,0.36,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp022,0.5,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp023,0.84,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp023,0.21,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp023,0.14,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp023,0.74,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp023,1.12,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp023,0.02,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp023,0.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp023,0.71,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp023,0.04,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp023,0.12,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp023,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp024,1.01,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp024,1.25,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp024,0.18,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp024,0.16,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp024,1.25,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp024,0.73,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp024,0.1,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp024,0.21,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp024,0.23,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp024,1.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp024,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp024,0.6,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp024,1.26,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp024,0.28,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp024,0.29,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp024,0.08,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp024,0.38,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r01,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r02,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r03,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_1dai_r04,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r05,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r06,laupheimer2024_cmp025,0.19,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r07,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_1dai_r08,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r09,laupheimer2024_cmp025,0.33,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r10,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r11,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_1dai_r12,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r13,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r14,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r15,laupheimer2024_cmp025,0.13,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_1dai_r16,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r17,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r18,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r19,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_control_3dai_r20,laupheimer2024_cmp025,,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r21,laupheimer2024_cmp025,0.47,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r22,laupheimer2024_cmp025,0.46,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r23,laupheimer2024_cmp025,0.16,concentracion_ng_per_gfw
laupheimer2024_wt_infected_3dai_r24,laupheimer2024_cmp025,0.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r25,laupheimer2024_cmp025,0.52,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r26,laupheimer2024_cmp025,0.53,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r27,laupheimer2024_cmp025,0.51,concentracion_ng_per_gfw
laupheimer2024_mlo5_control_3dai_r28,laupheimer2024_cmp025,0.3,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r29,laupheimer2024_cmp025,0.23,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r30,laupheimer2024_cmp025,0.22,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r31,laupheimer2024_cmp025,0.54,concentracion_ng_per_gfw
laupheimer2024_mlo5_infected_3dai_r32,laupheimer2024_cmp025,0.38,concentracion_ng_per_gfw
