sample_id,compuesto_id,abundancia,unidad
ayelo2026_rc_tx2a_r01,ayelo2026_cmp002,18.22,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp003,19.47,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp004,16.57,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp005,5.71,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp006,7.3,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp007,6.84,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp008,5.09,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp009,9.83,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp010,2.69,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp011,16.72,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp012,4.4,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r01,ayelo2026_cmp013,3.04,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r02,ayelo2026_cmp001,311.45,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r02,ayelo2026_cmp002,8.84,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r02,ayelo2026_cmp003,107.54,unidad_relativa_reportada_en_paper
ayelo2026_rc_tx2a_r02,ayelo2026_cmp004,101.52,unidad_relativa_reportada_en_paper
